State,County,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
California,Sacramento,2008-01-31,13.282890409836064,31.491803278688526,12.754098360655737,29.934426229508198,0.02275396721311476,0.030999999999999996,11.40983606557377,26.278688524590162,0.5327371967213115,1.278688524590164,4.475409836065574,1.6229508196721312,0.4616119836065573,0.7311475409836066,7.688524590163935,8.426229508196721,38.55932309836064,-121.35309875409821
California,Sacramento,2008-02-29,14.673050948275865,37.10344827586207,13.241379310344827,35.258620689655174,0.022494482758620697,0.033620689655172405,10.39655172413793,28.482758620689655,0.5322635862068964,1.3448275862068966,6.310344827586207,1.6724137931034482,0.4933908275862069,0.8017241379310344,10.810344827586206,9.155172413793103,38.5584155,-121.35285016666653
California,Sacramento,2008-03-31,8.897417,24.732142857142858,12.267857142857142,23.392857142857142,0.02559657142857143,0.03583928571428572,10.267857142857142,30.303571428571427,0.5530051607142857,1.2678571428571428,4.392857142857143,1.5714285714285714,0.32484037499999996,0.4589285714285714,6.607142857142857,5.25,38.55248369642858,-121.35122547023796
California,Sacramento,2008-04-30,7.615098516666666,20.75,10.783333333333333,19.6,0.03362143333333334,0.045883333333333345,11.033333333333333,39.53333333333333,0.23678091666666665,0.8666666666666667,3.966666666666667,1.0333333333333334,0.2866610333333332,0.41,5.483333333333333,4.633333333333334,38.558415499999995,-121.35285016666651
California,Sacramento,2008-05-31,5.346610826086958,13.08695652173913,12.630434782608695,12.282608695652174,0.034911304347826085,0.0455,10.456521739130435,39.5,0.4637558043478261,1.2173913043478262,4.586956521739131,1.5,0.27155791304347826,0.3369565217391305,5.065217391304348,3.8043478260869565,38.539158630434805,-121.34757578985499
California,Sacramento,2008-06-30,2.8633539999999997,7.0,11.25,6.75,0.035312500000000004,0.04675,7.75,39.75,0.39278674999999996,1.25,2.5,1.75,0.17604175,0.2,0.0,2.0,38.503052000000004,-121.33768633333332
California,Sacramento,2008-07-31,7.58662831707317,14.609756097560975,8.682926829268293,13.804878048780488,0.03601760975609756,0.06126829268292685,11.0,79.09756097560975,0.7823865365853659,2.097560975609756,7.2926829268292686,2.902439024390244,0.35226660975609764,0.4512195121951222,8.21951219512195,5.170731707317073,38.613779000000015,-121.36801399999999
California,Sacramento,2008-08-31,6.7353834418604634,13.232558139534884,11.255813953488373,12.488372093023257,0.02866753488372093,0.049069767441860465,10.279069767441861,49.06976744186046,0.7672284883720932,2.0,7.023255813953488,2.7906976744186047,0.26159953488372095,0.33023255813953506,5.906976744186046,3.627906976744186,38.58287844186048,-121.35955046511624
California,Sacramento,2008-09-30,10.897694407407405,21.77777777777778,11.88888888888889,20.555555555555557,0.032432037037037044,0.055555555555555546,10.518518518518519,53.7037037037037,0.5713519259259259,1.1111111111111112,4.0,1.4074074074074074,0.34309592592592597,0.5000000000000001,6.666666666666667,5.703703703703703,38.613779000000015,-121.36801400000003
California,Sacramento,2008-10-31,17.531618127659574,34.53191489361702,16.382978723404257,32.5531914893617,0.020628382978723405,0.042425531914893615,9.617021276595745,36.765957446808514,0.3475272765957447,0.8297872340425532,3.8085106382978724,0.9574468085106383,0.5292380425531913,0.8063829787234044,8.808510638297872,9.148936170212766,38.57608470212768,-121.3576896879432
