year,month,CO AQI,SO2 AQI,O3 AQI,NO2 AQI,Latitude,Longitude,label
2019,2,2.111111111111111,1.0925925925925926,25.85185185185185,16.48148148148148,30.484067299999996,-91.19691749999998,0
2019,2,2.7857142857142856,0.14285714285714285,35.607142857142854,9.428571428571429,46.696431000000004,-68.03300600000004,5
2019,2,3.5,0.2,34.3,17.1,43.66024600000001,-70.268965,1
2019,2,5.25,2.642857142857143,31.428571428571427,26.678571428571427,39.29742475000001,-76.44198299999996,4
2019,2,1.7142857142857142,1.2857142857142858,39.42857142857143,5.142857142857143,39.705949999999994,-79.01200000000001,5
2019,2,2.0,0.1875,32.125,17.25,39.055277000000004,-76.878333,1
2019,2,3.3035714285714284,0.08928571428571429,30.392857142857142,26.428571428571427,42.334519666666665,-71.07860800000002,1
2019,2,4.615384615384615,0.15384615384615385,32.34615384615385,25.423076923076923,42.269137,-71.83491649999998,1
2019,2,5.821428571428571,5.666666666666667,32.75,28.25,42.314071117028064,-83.14353358101616,4
2019,2,3.357142857142857,0.21428571428571427,36.214285714285715,23.071428571428573,45.13768,-93.20761500000002,1
2019,2,6.0,3.0,6.0,42.0,44.9731185,-93.26423900000002,4
2019,2,2.652173913043478,0.0,28.543478260869566,12.652173913043478,32.3379165,-90.20419450000003,0
2019,2,3.75,2.076923076923077,26.96153846153846,19.884615384615383,38.65032594444446,-90.23961944444449,1
2019,2,5.608695652173913,0.6956521739130435,36.17391304347826,28.695652173913043,36.14187500000002,-115.078742,2
2019,2,3.5357142857142856,0.21428571428571427,37.83333333333333,25.607142857142858,39.47678700000004,-119.7809239333333,2
2019,2,2.32,0.0,38.2,6.84,42.862531,-71.38014,5
2019,2,4.214285714285714,1.2142857142857142,28.0,25.0,39.934559000000014,-75.125219,4
2019,2,5.25,0.2857142857142857,30.071428571428573,33.857142857142854,40.72098900000002,-74.19289200000001,4
2019,2,4.857142857142857,0.8214285714285714,40.375,30.107142857142858,35.159750000000024,-106.54667500000004,2
2019,2,4.892857142857143,1.7142857142857142,26.928571428571427,27.482142857142858,40.84195,-73.89004500000006,4
2019,2,2.9464285714285716,0.07142857142857142,33.857142857142854,17.642857142857142,43.1455965,-77.552725,1
2019,2,5.428571428571429,1.8928571428571428,28.071428571428573,30.964285714285715,40.737702,-73.81961199999999,4
2019,2,5.696428571428571,0.25,31.607142857142858,19.5,35.23925887500001,-80.80980662499998,0
2019,2,4.964285714285714,0.17857142857142858,33.535714285714285,16.25,35.85611100000002,-78.574167,0
2019,2,2.857142857142857,3.107142857142857,31.964285714285715,18.178571428571427,46.825425,-100.76821000000002,1
