,State,County,CO AQI,SO2 AQI,O3 AQI,NO2 AQI,Latitude,Longitude,label,Date
3390,California,Sacramento,7.5357142857142865,3.75,24.464285714285715,19.785714285714285,38.613779000000015,-121.36801400000004,1,2016-01-01
3391,California,San Bernardino,6.4,0.43333333333333335,32.23333333333333,25.5,34.51096099999998,-117.32553999999996,1,2016-01-01
3392,California,Santa Barbara,2.548387096774193,0.8172043010752689,34.60215053763441,5.010752688172043,34.58574272222215,-120.36981306944463,1,2016-01-01
3393,California,Santa Clara,6.870967741935483,0.2258064516129032,22.580645161290327,24.548387096774192,37.34331599999997,-121.87234050000004,1,2016-01-01
3394,California,Solano,8.483870967741936,0.7096774193548387,24.967741935483872,19.741935483870968,38.10250700000003,-122.23797599999992,1,2016-01-01
3395,Colorado,Adams,10.548387096774192,4.774193548387096,24.193548387096772,42.67741935483871,39.838119,-104.94984000000008,3,2016-01-01
3396,Colorado,Denver,10.709677419354838,4.870967741935483,23.12903225806452,55.161290322580655,39.76194955555556,-104.99868600694437,3,2016-01-01
3397,Delaware,New Castle,6.387096774193548,2.5806451612903225,23.903225806451612,31.838709677419356,39.739444000000034,-75.55805600000005,0,2016-01-01
3398,Florida,Orange,8.709677419354838,1.2903225806451613,31.967741935483872,14.67741935483871,28.596389000000013,-81.36250000000003,0,2016-01-01
3399,Georgia,DeKalb,5.290322580645161,0.25806451612903225,23.612903225806452,22.516129032258068,33.68780000000001,-84.29050000000005,0,2016-01-01
3400,Illinois,Cook,3.260869565217391,2.4782608695652173,23.73913043478261,24.82608695652174,42.139996,-87.79922699999999,0,2016-01-01
3401,Illinois,Saint Clair,4.842105263157895,4.473684210526316,27.157894736842106,24.36842105263158,38.612034,-90.16047699999996,0,2016-01-01
3402,Indiana,Marion,3.5357142857142856,2.2142857142857144,25.0,23.107142857142854,39.78199837962962,-86.13957341666668,0,2016-01-01
3403,Iowa,Scott,5.0,0.0,17.0,17.0,41.6145925,-90.5547775,0,2016-01-01
3404,Kansas,Wyandotte,5.32258064516129,4.258064516129032,24.387096774193548,26.258064516129032,39.117218999999984,-94.63560499999996,0,2016-01-01
3405,Pennsylvania,York,3.4,7.32,23.2,24.64,39.96527800000001,-76.69944400000003,0,2016-01-01
3406,Rhode Island,Providence,4.129032258064516,1.1935483870967742,30.0,19.12903225806452,41.84103899999999,-71.36097,0,2016-01-01
3407,Tennessee,Blount,2.0,0.3870967741935484,34.67741935483871,2.6451612903225805,35.621648444444425,-83.8801635,1,2016-01-01
3408,Washington,King,3.6,0.4,24.3,23.3,47.58272899999999,-122.314175,0,2016-01-01
3409,Wyoming,Laramie,1.3225806451612905,0.3548387096774194,39.12903225806452,12.06451612903226,41.13379349999999,-104.65055200000003,1,2016-01-01
3410,Alabama,Jefferson,3.8620689655172415,3.689655172413793,34.586206896551715,22.24137931034483,33.54723390000001,-86.81815030000004,0,2016-02-01
3411,Arizona,Maricopa,12.16,2.92,36.72,40.28,33.476327220714296,-112.08775400362434,2,2016-02-01
3412,Arizona,Pima,5.0344827586206895,0.10344827586206896,39.206896551724135,22.27586206896552,32.202665163541695,-110.90862240000007,1,2016-02-01
3413,Arkansas,Pulaski,5.068965517241379,1.0689655172413792,34.27586206896552,19.96551724137931,34.776072,-92.27611724999998,0,2016-02-01
3414,California,Alameda,10.758620689655173,3.5862068965517233,22.82758620689655,30.27586206896552,37.78218988888889,-122.23441544444448,1,2016-02-01
3415,California,Contra Costa,6.082352941176469,1.952941176470588,29.44705882352941,18.023529411764702,37.967743482352965,-122.00009394117643,1,2016-02-01
3416,California,Fresno,9.75862068965517,0.0,32.93103448275862,32.827586206896555,36.79918776666668,-119.82130520000008,1,2016-02-01
3417,California,Humboldt,4.086206896551723,0.4482758620689655,26.75862068965517,6.155172413793102,40.74602999999996,-124.19044000000008,1,2016-02-01
3418,California,Imperial,12.034482758620689,2.0,44.41379310344828,36.55172413793103,32.676180000000016,-115.48307000000008,2,2016-02-01
3419,California,San Bernardino,6.571428571428571,0.7142857142857143,37.464285714285715,30.32142857142857,34.51096099999998,-117.32553999999996,1,2016-02-01
3420,California,Santa Barbara,1.811764705882353,1.4823529411764709,40.635294117647064,6.364705882352941,34.58550372745091,-120.36366008284328,1,2016-02-01
3421,California,Santa Clara,8.413793103448276,0.4482758620689655,27.17241379310345,31.13793103448276,37.34331599999997,-121.87234050000004,1,2016-02-01
3422,California,Solano,9.79310344827586,1.137931034482759,28.931034482758623,25.62068965517241,38.10250700000003,-122.23797599999992,1,2016-02-01
3423,Colorado,Adams,7.296296296296298,2.592592592592593,36.74074074074074,39.0,39.838119,-104.94984000000004,3,2016-02-01
3424,Colorado,Denver,6.965517241379311,3.2068965517241383,31.517241379310345,43.72413793103448,39.761949555555574,-104.99868600694437,3,2016-02-01
3425,Delaware,New Castle,4.846153846153847,1.1538461538461535,25.07692307692308,29.615384615384613,39.739444,-75.55805600000005,0,2016-02-01
3426,Florida,Orange,6.241379310344827,0.8965517241379308,39.89655172413793,15.551724137931034,28.59638900000001,-81.3625,1,2016-02-01
3427,Georgia,DeKalb,5.0,0.0,2.0,42.0,33.6878,-84.29050000000002,0,2016-02-01
3428,Illinois,Cook,2.85,0.6,32.15,20.9,42.139996,-87.79922699999999,0,2016-02-01
3429,Illinois,Saint Clair,5.413793103448277,3.6206896551724137,29.20689655172414,19.620689655172416,38.612034,-90.16047699999994,0,2016-02-01
3430,Indiana,Marion,3.7,1.85,32.4,24.15,39.781998379629634,-86.13957341666668,0,2016-02-01
3431,Iowa,Scott,2.5172413793103448,0.4137931034482759,29.08620689655172,12.482758620689655,41.614592500000036,-90.55477749999993,0,2016-02-01
3432,Kansas,Wyandotte,4.214285714285714,3.071428571428572,29.0,21.571428571428577,39.11721899999999,-94.63560499999996,0,2016-02-01
3433,Pennsylvania,Erie,1.0,2.2,39.2,8.0,42.14175,-80.038611,0,2016-02-01
3434,Pennsylvania,York,2.4285714285714284,4.75,28.785714285714285,25.75,39.96527800000001,-76.69944400000001,0,2016-02-01
3435,Rhode Island,Providence,3.4827586206896552,1.0,34.06896551724138,17.793103448275858,41.841039,-71.36096999999998,0,2016-02-01
3436,South Carolina,Richland,3.25,1.0,30.41666666666667,20.75,34.093959000000005,-80.962304,0,2016-02-01
3437,Tennessee,Blount,2.0,0.0,36.333333333333336,1.2666666666666666,35.621648444444425,-83.8801635,0,2016-02-01
3438,Wyoming,Laramie,1.1034482758620692,0.03448275862068965,41.17241379310345,7.931034482758621,41.1337935,-104.65055200000003,0,2016-02-01
3439,Alabama,Jefferson,3.4642857142857144,5.035714285714286,38.25,24.535714285714285,33.54723390000001,-86.81815030000004,0,2016-03-01
3440,Arizona,Maricopa,9.192307692307693,1.1153846153846154,45.80769230769231,37.653846153846146,33.476327220714296,-112.08775400362434,3,2016-03-01
3441,Arizona,Pima,3.6774193548387095,0.0,44.483870967741936,18.580645161290324,32.202665163541695,-110.9086224000001,3,2016-03-01
3442,Arkansas,Pulaski,3.548387096774193,0.5161290322580645,35.12903225806452,18.774193548387093,34.77607199999999,-92.27611724999998,0,2016-03-01
3443,California,Alameda,7.0,2.0370370370370368,29.51851851851852,19.592592592592588,37.78218988888887,-122.23441544444448,1,2016-03-01
3444,California,Contra Costa,5.064516129032258,1.4086021505376345,31.548387096774192,11.20430107526882,37.96757466666668,-122.00829433333332,1,2016-03-01
3445,California,Humboldt,2.7096774193548385,0.0,33.61290322580645,3.5161290322580645,40.74602999999996,-124.19044000000008,1,2016-03-01
3446,California,Imperial,6.290322580645161,3.290322580645161,51.0,29.580645161290327,32.676180000000016,-115.48307000000008,3,2016-03-01
3447,California,San Bernardino,5.966666666666668,0.13333333333333333,46.06666666666667,22.1,34.51096099999998,-117.32553999999996,3,2016-03-01
3448,California,Santa Barbara,1.0357142857142858,0.32142857142857145,42.107142857142854,1.1785714285714286,34.476094999999994,-120.03621500000006,0,2016-03-01
3449,California,Santa Clara,4.935483870967742,0.03225806451612903,31.580645161290327,18.225806451612907,37.34331599999997,-121.87234050000004,1,2016-03-01
3450,California,Solano,5.129032258064517,0.9032258064516128,32.064516129032256,13.096774193548386,38.10250700000003,-122.23797599999992,1,2016-03-01
3451,Colorado,Adams,6.612903225806452,3.129032258064516,37.61290322580645,37.61290322580645,39.838119,-104.94984000000008,2,2016-03-01
3452,Colorado,Denver,5.612903225806452,3.548387096774193,34.645161290322584,38.2258064516129,39.76194955555556,-104.99868600694437,2,2016-03-01
3453,Delaware,New Castle,3.1,1.6,40.3,18.8,39.739444,-75.55805600000005,0,2016-03-01
3454,District Of Columbia,District of Columbia,4.035714285714286,3.1785714285714284,34.82142857142857,27.285714285714285,38.9175716458333,-76.98522347916669,0,2016-03-01
3455,Florida,Orange,7.193548387096773,0.25806451612903225,38.935483870967744,11.451612903225806,28.596389000000013,-81.36250000000003,0,2016-03-01
3456,Georgia,DeKalb,5.225806451612904,0.8709677419354839,36.548387096774185,27.612903225806452,33.68780000000001,-84.29050000000005,0,2016-03-01
3457,Illinois,Cook,3.333333333333333,1.148148148148148,32.407407407407405,17.85185185185185,42.13999600000001,-87.79922699999999,0,2016-03-01
3458,Illinois,Saint Clair,5.290322580645161,2.967741935483871,30.70967741935484,21.032258064516128,38.612034,-90.16047699999994,0,2016-03-01
3459,Indiana,Marion,3.5,0.8,34.266666666666666,22.23333333333333,39.78199837962962,-86.13957341666668,0,2016-03-01
3460,Iowa,Scott,2.6451612903225805,0.1935483870967742,31.048387096774192,14.032258064516132,41.614592500000036,-90.5547774999999,0,2016-03-01
3461,Pennsylvania,Erie,1.0714285714285714,1.7142857142857142,37.607142857142854,14.357142857142858,42.14175,-80.03861099999995,0,2016-03-01
3462,Pennsylvania,York,1.2592592592592593,6.925925925925926,37.66666666666666,23.81481481481481,39.96527800000001,-76.69944400000003,0,2016-03-01
3463,Rhode Island,Providence,2.806451612903226,0.2258064516129032,39.12903225806452,13.64516129032258,41.84103899999999,-71.36097,0,2016-03-01
3464,South Carolina,Richland,2.833333333333333,0.16666666666666666,38.5,20.5,34.093959000000005,-80.962304,0,2016-03-01
3465,Wyoming,Laramie,1.0333333333333334,0.2,43.0,10.733333333333333,41.1337935,-104.65055200000003,0,2016-03-01
3466,Alabama,Jefferson,3.466666666666667,5.066666666666666,45.53333333333333,25.066666666666666,33.54723390000001,-86.81815030000004,3,2016-04-01
3467,California,Alameda,6.0,1.9,34.9,21.7,37.78218988888889,-122.23441544444448,2,2016-04-01
3468,California,Contra Costa,4.166666666666667,2.433333333333333,40.93333333333333,10.166666666666666,37.96757466666668,-122.00829433333332,2,2016-04-01
3469,California,Santa Clara,3.933333333333333,0.06666666666666668,40.6,19.9,37.34331599999997,-121.87234050000004,2,2016-04-01
3470,California,Solano,3.9,1.0666666666666669,40.333333333333336,13.3,38.10250700000003,-122.23797599999992,2,2016-04-01
3471,Delaware,New Castle,2.7666666666666666,1.7666666666666666,40.73333333333333,20.766666666666666,39.739444000000034,-75.55805600000005,0,2016-04-01
3472,District Of Columbia,District of Columbia,3.1666666666666665,1.3,42.73333333333333,24.2,38.9175716458333,-76.98522347916669,0,2016-04-01
3473,Illinois,Saint Clair,5.3,6.033333333333332,40.2,19.166666666666668,38.612034,-90.16047699999994,3,2016-04-01
3474,Indiana,Marion,5.315789473684211,0.5789473684210527,54.42105263157895,27.78947368421053,39.781998379629634,-86.13957341666668,0,2016-04-01
3475,Iowa,Polk,2.4,0.0,36.11666666666667,11.4,41.60315900000005,-93.64311799999996,1,2016-04-01
3476,Iowa,Scott,2.2413793103448274,0.8620689655172413,40.206896551724135,9.93103448275862,41.614592500000036,-90.55477749999993,1,2016-04-01
3477,Rhode Island,Providence,2.4,0.13333333333333333,44.26666666666666,13.166666666666664,41.841039,-71.36096999999998,1,2016-04-01
3478,South Carolina,Richland,1.4545454545454546,0.18181818181818185,42.72727272727273,15.363636363636365,34.093959000000005,-80.962304,0,2016-04-01
3479,Alabama,Jefferson,7.8,12.916666666666664,32.7,20.4,33.54723390000001,-86.81815030000004,0,2017-01-01
3480,Alaska,Fairbanks North Star ,12.266666666666667,31.2,8.5,36.93333333333333,64.84569000000005,-147.72741299999998,2,2017-01-01
3481,Arizona,Maricopa,11.137096774193546,3.290322580645161,27.76774193548387,35.653225806451616,33.476327220714296,-112.08775400362437,4,2017-01-01
3482,Arizona,Pima,5.0258064516129055,0.06451612903225806,31.088709677419356,22.322580645161292,32.202665163541695,-110.90862239999993,0,2017-01-01
3483,Arkansas,Pulaski,5.774193548387097,0.5806451612903226,24.241935483870968,16.129032258064516,34.77607199999999,-92.27611724999998,0,2017-01-01
3484,California,Alameda,7.666666666666668,1.1290322580645162,22.306451612903228,26.56989247311828,37.78218988888889,-122.23441544444448,3,2017-01-01
3485,California,Contra Costa,4.978494623655914,1.4623655913978495,28.021505376344088,15.946236559139786,37.96757466666664,-122.00829433333323,3,2017-01-01
3486,California,Fresno,5.846153846153847,0.0,26.05769230769231,21.51282051282051,36.79918776666669,-119.82130520000008,3,2017-01-01
3487,California,Humboldt,5.169811320754717,0.03773584905660377,26.018867924528305,5.339622641509433,40.75125169811317,-124.18858056603779,3,2017-01-01
3488,California,Imperial,7.03225806451613,0.3548387096774194,33.83870967741935,24.41935483870968,32.676180000000016,-115.48307000000008,0,2017-01-01
3489,California,Los Angeles,9.319892473118284,1.6451612903225807,26.943548387096772,37.048387096774185,33.92327883333335,-118.26527737499987,4,2017-01-01
3490,California,Orange,6.290322580645161,0.0967741935483871,38.12903225806452,25.967741935483872,33.67463999999998,-117.92567999999994,0,2017-01-01
3491,California,Riverside,5.032258064516129,0.06451612903225806,30.70967741935484,25.41935483870968,33.99958000000001,-117.41600999999994,0,2017-01-01
3492,California,Sacramento,9.333333333333334,1.5,23.16666666666667,19.666666666666668,38.613779,-121.36801399999999,3,2017-01-01
3493,California,San Bernardino,6.065217391304348,0.2826086956521739,30.0,23.347826086956523,34.350157999999965,-117.39068043478251,0,2017-01-01
3494,California,San Diego,6.96,0.0,33.92,22.2,32.78956500000001,-116.94430800000004,0,2017-01-01
3495,California,Santa Barbara,3.703296703296704,0.9175824175824177,35.92857142857143,4.829670329670329,34.588152562270984,-120.3771448951467,1,2017-01-01
3496,California,Santa Clara,9.0,0.2903225806451613,23.967741935483872,27.516129032258068,37.34331599999997,-121.87234050000004,3,2017-01-01
3497,California,Solano,7.96774193548387,1.3225806451612905,27.225806451612907,23.451612903225808,38.10250700000003,-122.23797599999992,3,2017-01-01
3498,Colorado,Adams,8.64,3.24,24.64,41.76,39.838119,-104.94984000000004,4,2017-01-01
3499,Colorado,Denver,9.408602150537636,3.693548387096774,22.564516129032263,48.064516129032256,39.76194955555556,-104.99868600694437,4,2017-01-01
3500,Connecticut,Hartford,4.870967741935483,0.3225806451612903,25.64516129032258,26.483870967741932,41.784722000000016,-72.63166700000005,2,2017-01-01
3501,Connecticut,New Haven,4.482758620689656,0.5862068965517241,23.96551724137931,32.724137931034484,41.30140000000004,-72.90287099999998,2,2017-01-01
3502,Delaware,New Castle,4.387096774193549,1.2580645161290325,21.096774193548384,23.451612903225808,39.739444000000034,-75.55805600000005,2,2017-01-01
3503,District Of Columbia,District of Columbia,5.435483870967742,1.564516129032258,20.258064516129032,25.569892473118287,38.9175716458333,-76.98522347916666,2,2017-01-01
3504,Florida,Duval,7.362903225806452,2.9919354838709675,31.77419354838709,19.774193548387093,30.3380065,-81.63100799242422,0,2017-01-01
3505,Florida,Hillsborough,5.08,5.44,34.36,18.32,27.907960214285712,-82.4665465714286,0,2017-01-01
3506,Florida,Miami-Dade,3.2407407407407414,0.07407407407407407,38.185185185185176,20.179012345679013,25.76384380000001,-80.25346725000003,0,2017-01-01
3507,Florida,Orange,7.290322580645161,0.4838709677419355,33.83870967741935,12.129032258064516,28.596389000000013,-81.36250000000003,0,2017-01-01
3508,Florida,Pinellas,4.645161290322581,0.7096774193548387,34.70967741935484,15.129032258064516,27.823511875000005,-82.68271050000004,0,2017-01-01
3509,Georgia,DeKalb,5.741935483870968,0.2903225806451613,26.967741935483872,22.838709677419356,33.68780000000001,-84.29050000000005,0,2017-01-01
3510,Hawaii,Honolulu,2.5806451612903225,7.967741935483874,36.032258064516135,17.193548387096776,21.34395200000002,-158.09625112499995,1,2017-01-01
3511,Illinois,Saint Clair,4.733333333333333,2.4,20.53333333333333,20.53333333333333,38.612034,-90.16047699999996,2,2017-01-01
3512,Indiana,Marion,4.080645161290323,0.1129032258064516,18.93548387096774,15.56451612903226,39.78199837962962,-86.13957341666668,2,2017-01-01
3513,Indiana,Vanderburgh,4.857142857142857,3.2857142857142856,22.92857142857143,12.285714285714285,37.995506500000026,-87.58702900000002,2,2017-01-01
3514,Iowa,Polk,3.3548387096774195,0.0,23.62903225806452,14.580645161290322,41.60315900000001,-93.64311799999996,2,2017-01-01
3515,Iowa,Scott,2.4838709677419355,0.03225806451612903,21.661290322580644,13.129032258064516,41.61459250000001,-90.5547775,2,2017-01-01
3516,Kansas,Wyandotte,4.310344827586206,2.3103448275862073,19.896551724137925,21.0,39.117218999999984,-94.63560499999996,2,2017-01-01
3517,Kentucky,Jefferson,3.967741935483871,3.1935483870967736,23.935483870967737,17.612903225806452,38.16496621212125,-85.74386939393936,2,2017-01-01
3518,Louisiana,East Baton Rouge,3.647058823529412,3.6764705882352944,32.5,29.0,30.4840673,-91.1969175,0,2017-01-01
3519,Maine,Aroostook,2.7096774193548385,0.0967741935483871,31.741935483870968,7.96774193548387,46.69643100000001,-68.03300600000007,1,2017-01-01
3520,Maine,Cumberland,4.709677419354839,3.193548387096774,28.741935483870968,19.967741935483872,43.660246,-70.26896500000001,2,2017-01-01
3521,Maryland,Baltimore,3.2258064516129035,1.7741935483870968,23.967741935483872,20.967741935483872,39.297424750000026,-76.441983,2,2017-01-01
3522,Maryland,Garrett,1.7931034482758617,0.6206896551724138,30.103448275862068,4.655172413793104,39.70595000000002,-79.01199999999999,1,2017-01-01
3523,Maryland,Prince George's,2.7857142857142856,0.42857142857142855,23.892857142857146,15.75,39.05527700000001,-76.87833300000005,2,2017-01-01
3524,Massachusetts,Suffolk,4.451612903225806,0.7580645161290323,25.322580645161292,27.720430107526887,42.334519666666665,-71.078608,2,2017-01-01
3525,Massachusetts,Worcester,5.032258064516129,1.6129032258064515,32.064516129032256,25.612903225806452,42.269137,-71.83491649999998,1,2017-01-01
3526,Michigan,Wayne,5.896774193548388,3.8763440860215055,19.516129032258068,20.475806451612907,42.31407111702809,-83.14353358101611,2,2017-01-01
3527,Minnesota,Anoka,3.6774193548387095,0.7419354838709677,24.548387096774192,18.645161290322577,45.13768000000002,-93.20761499999996,2,2017-01-01
3528,Minnesota,Hennepin,6.725806451612903,3.9354838709677415,17.870967741935484,26.258064516129032,44.97311850000003,-93.26423900000006,2,2017-01-01
3529,Mississippi,Hinds,3.5,0.875,28.54166666666667,20.25,32.3379165,-90.20419450000004,0,2017-01-01
3530,Missouri,St. Louis City,4.161290322580645,3.048387096774193,21.387096774193548,21.193548387096776,38.650325944444454,-90.2396194444445,2,2017-01-01
3531,Nevada,Washoe,3.85483870967742,0.6129032258064516,33.10752688172043,29.161290322580644,39.47678700000004,-119.7809239333333,0,2017-01-01
3532,New Hampshire,Rockingham,2.064516129032258,0.6451612903225806,33.74193548387097,8.612903225806452,42.862531,-71.38014000000003,1,2017-01-01
3533,New Jersey,Camden,4.290322580645161,0.41935483870967744,20.70967741935484,28.677419354838708,39.934559000000014,-75.125219,2,2017-01-01
3534,New Jersey,Essex,5.774193548387097,0.41935483870967744,20.741935483870968,27.12903225806452,40.720989,-74.19289200000001,2,2017-01-01
3535,New Mexico,Bernalillo,5.096774193548387,0.8709677419354839,33.90322580645161,26.225806451612907,35.159750000000024,-106.54667500000004,0,2017-01-01
3536,New York,Bronx,0.0,1.935483870967742,19.983870967741932,29.20967741935484,40.84195,-73.89004500000007,2,2017-01-01
3537,New York,Monroe,4.0925925925925934,0.6296296296296297,24.66666666666667,20.0,43.1455965,-77.552725,2,2017-01-01
3538,New York,Queens,4.580645161290323,2.064516129032258,21.193548387096776,31.225806451612907,40.73770199999999,-73.81961199999995,2,2017-01-01
3539,North Carolina,Mecklenburg,4.725806451612904,0.2903225806451613,26.838709677419356,18.580645161290324,35.23925887500001,-80.80980662499998,2,2017-01-01
3540,North Carolina,Wake,3.7096774193548394,0.2903225806451613,26.806451612903228,15.709677419354836,35.856111000000034,-78.57416700000003,2,2017-01-01
3541,North Dakota,Burleigh,2.838709677419355,6.064516129032258,27.41935483870968,19.161290322580644,46.825425,-100.76821000000004,2,2017-01-01
3542,Ohio,Cuyahoga,4.483870967741935,2.282258064516129,20.483870967741932,20.451612903225808,41.50370794791663,-81.66005819791661,2,2017-01-01
3543,Ohio,Hamilton,4.145161290322581,2.225806451612903,20.93548387096774,21.612903225806452,39.136727291666666,-84.51977687499995,2,2017-01-01
3544,Oklahoma,Oklahoma,6.064516129032258,0.41935483870967744,28.096774193548388,24.725806451612907,35.53141233333334,-97.51579099999996,0,2017-01-01
3545,Oklahoma,Tulsa,5.7666666666666675,1.9583333333333333,26.466666666666665,17.4,36.16359680000002,-95.96252902500004,0,2017-01-01
3546,Oregon,Multnomah,5.833333333333332,0.9166666666666666,28.58333333333333,17.916666666666668,45.5196515,-122.597348875,3,2017-01-01
3547,Pennsylvania,Adams,5.222222222222221,2.9444444444444446,25.88888888888889,8.666666666666666,39.92156000000001,-77.30873999999997,2,2017-01-01
3548,Pennsylvania,Cambria,1.4193548387096775,2.129032258064516,23.35483870967742,17.0,40.309721999999994,-78.91499999999998,2,2017-01-01
3549,Pennsylvania,Philadelphia,5.841397849462365,3.032258064516129,21.290322580645164,24.521505376344088,40.01187210964915,-75.08461068421047,2,2017-01-01
3550,Pennsylvania,York,2.55,2.3,21.65,19.45,39.96527800000001,-76.69944400000001,2,2017-01-01
3551,Rhode Island,Providence,4.290322580645161,0.8064516129032258,30.935483870967737,19.870967741935484,41.84103899999999,-71.36097,1,2017-01-01
3552,South Dakota,Minnehaha,2.5769230769230766,1.0,26.538461538461537,11.0,43.54791999999998,-96.70076900000002,1,2017-01-01
3553,Tennessee,Blount,1.8928571428571428,0.0,34.17857142857143,0.8571428571428571,35.621648444444425,-83.8801635,1,2017-01-01
3554,Tennessee,Shelby,3.4354838709677415,0.5483870967741935,27.516129032258068,17.870967741935484,35.17430790000001,-89.90720670000003,0,2017-01-01
3555,Texas,Bexar,5.935483870967742,3.5806451612903225,32.01612903225807,18.526881720430104,29.441253134615398,-98.44188627564108,0,2017-01-01
3556,Texas,Dallas,4.096774193548387,0.41935483870967744,24.844086021505376,20.782258064516128,32.840572772727256,-96.8280086590909,0,2017-01-01
3557,Texas,El Paso,5.53225806451613,0.9838709677419356,30.758064516129032,30.40860215053763,31.78743199679489,-106.44272625961544,0,2017-01-01
3558,Texas,Harris,3.1311475409836067,1.466393442622951,27.968852459016386,19.045081967213115,29.706701541459356,-95.24022855433977,0,2017-01-01
3559,Texas,McLennan,2.064516129032258,0.3548387096774194,28.838709677419356,9.129032258064516,31.65308600000001,-97.07070400000006,1,2017-01-01
3560,Texas,Travis,5.870967741935483,0.4838709677419355,30.935483870967737,18.241935483870968,30.35414800000001,-97.72595749999996,0,2017-01-01
3561,Utah,Salt Lake,8.590909090909092,1.4090909090909092,26.818181818181817,42.68181818181818,40.76329244333331,-111.91152174833331,4,2017-01-01
3562,Vermont,Rutland,3.806451612903226,0.0,31.193548387096772,18.0,43.60805600000001,-72.98277800000005,1,2017-01-01
3563,Virginia,Henrico,3.4285714285714284,1.1428571428571428,22.857142857142854,18.642857142857142,37.55651999999999,-77.40026999999998,2,2017-01-01
3564,Washington,King,5.875,0.3333333333333333,21.75,28.95833333333333,47.58272899999998,-122.314175,3,2017-01-01
3565,Wisconsin,Milwaukee,3.290322580645161,0.4516129032258064,22.35483870967742,20.354838709677423,43.00731762500002,-87.92381862499998,2,2017-01-01
3566,Wyoming,Laramie,1.5161290322580645,0.3548387096774194,39.354838709677416,12.67741935483871,41.13379349999999,-104.65055200000003,1,2017-01-01
3567,Alabama,Jefferson,5.204545454545454,16.25,33.81818181818182,22.295454545454547,33.547233899999995,-86.81815030000001,2,2017-02-01
3568,Alaska,Fairbanks North Star ,17.714285714285715,35.285714285714285,7.2857142857142865,42.285714285714285,64.84568999999999,-147.7274129999999,4,2017-02-01
3569,Arizona,Maricopa,9.6875,2.845238095238096,34.91428571428571,37.785714285714285,33.4763272207143,-112.08775400362437,0,2017-02-01
3570,Arizona,Pima,3.6642857142857137,0.10714285714285714,35.61607142857143,19.214285714285715,32.202665163541695,-110.90862239999993,0,2017-02-01
3571,Arkansas,Pulaski,10.607142857142858,1.0714285714285714,32.535714285714285,20.321428571428573,34.776072,-92.27611724999998,0,2017-02-01
3572,California,Alameda,6.961538461538463,1.0384615384615383,29.23076923076923,23.88461538461538,37.78218988888887,-122.23441544444448,0,2017-02-01
3573,California,Contra Costa,5.083333333333333,1.5595238095238095,31.595238095238088,12.809523809523812,37.96757466666664,-122.00829433333323,0,2017-02-01
3574,California,Fresno,6.107142857142858,0.0,30.714285714285715,19.750000000000004,36.79918776666669,-119.82130520000008,0,2017-02-01
3575,California,Humboldt,3.7222222222222223,0.0,34.333333333333336,3.796296296296296,40.74716888888885,-124.19003444444452,3,2017-02-01
3576,California,Imperial,7.7857142857142865,1.4642857142857142,36.75,30.07142857142857,32.676180000000016,-115.48307000000008,0,2017-02-01
3577,California,Los Angeles,6.541666666666666,1.4017857142857142,28.973214285714285,30.57142857142857,33.923278833333356,-118.26527737499991,0,2017-02-01
3578,California,Orange,3.8928571428571432,0.07142857142857142,37.57142857142857,19.892857142857142,33.67463999999998,-117.92567999999996,0,2017-02-01
3579,California,Riverside,6.071428571428571,0.10714285714285714,31.25,25.75,33.999580000000016,-117.41600999999994,0,2017-02-01
3580,California,Sacramento,3.8461538461538463,3.3076923076923075,30.153846153846153,12.769230769230768,38.61377900000001,-121.36801399999996,0,2017-02-01
3581,California,San Bernardino,6.075471698113208,0.18867924528301888,32.094339622641506,23.94339622641509,34.317120905660346,-117.40406358490557,0,2017-02-01
3582,California,San Diego,4.892857142857143,0.0,34.92857142857143,16.678571428571427,32.78956500000002,-116.94430800000006,0,2017-02-01
3583,California,Santa Barbara,2.023809523809524,0.7559523809523809,34.49404761904762,3.1666666666666665,34.585742722222165,-120.36981306944456,3,2017-02-01
3584,California,Santa Clara,6.607142857142858,0.0,30.17857142857143,22.982142857142854,37.34331599999997,-121.87234050000004,0,2017-02-01
3585,California,Solano,6.7142857142857135,1.2142857142857142,31.035714285714285,21.285714285714285,38.10250700000002,-122.23797599999992,0,2017-02-01
3586,Colorado,Adams,5.111111111111111,2.9259259259259265,34.111111111111114,34.629629629629626,39.838119,-104.94984000000004,0,2017-02-01
3587,Colorado,Denver,6.988095238095237,3.0178571428571432,32.17857142857143,42.455357142857146,39.761949555555574,-104.99868600694437,0,2017-02-01
3588,Connecticut,Hartford,4.0,0.15,31.15,27.55,41.784722,-72.63166700000002,4,2017-02-01
3589,Connecticut,New Haven,4.571428571428571,0.7857142857142857,28.32142857142857,35.642857142857146,41.30140000000004,-72.90287099999998,4,2017-02-01
3590,Delaware,New Castle,4.428571428571429,1.1428571428571428,31.285714285714285,30.642857142857146,39.739444000000034,-75.55805600000006,4,2017-02-01
3591,District Of Columbia,District of Columbia,6.5,1.3392857142857142,28.75,31.369047619047613,38.9175716458333,-76.98522347916669,4,2017-02-01
3592,Florida,Duval,6.625,2.4107142857142856,38.726190476190474,20.857142857142858,30.3380065,-81.63100799242422,2,2017-02-01
3593,Florida,Hillsborough,4.785714285714286,5.071428571428571,38.232142857142854,18.732142857142858,27.907960214285712,-82.46654657142861,2,2017-02-01
