State,County,Date Local,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Latitude,Longitude
Alabama,Jefferson,2018-05-31,0.3129532419354838,0.4483870967741935,5.709677419354839,5.161290322580645,2.5663242903225805,10.54516129032258,9.741935483870968,14.306451612903226,0.03192093548387097,0.04861290322580644,9.806451612903226,49.96774193548387,11.11523746774193,25.403225806451616,13.129032258064516,23.612903225806452,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2018-06-30,0.26619050000000005,0.3724137931034482,4.637931034482759,4.241379310344827,2.1956017413793103,9.67758620689655,10.672413793103448,13.051724137931034,0.026653172413793107,0.042758620689655184,9.448275862068966,45.93103448275862,9.406095775862068,22.11034482758621,12.206896551724139,20.344827586206897,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2018-07-31,0.2787937258064517,0.3725806451612904,5.790322580645161,4.225806451612903,2.095129661290323,9.475806451612904,11.564516129032258,12.67741935483871,0.031020129032258058,0.04745161290322582,9.419354838709678,46.25806451612903,8.678762532258064,20.730645161290322,12.03225806451613,19.129032258064516,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2018-08-31,0.27722167741935483,0.37903225806451624,6.32258064516129,4.306451612903226,1.9066577580645168,6.808064516129033,11.516129032258064,9.03225806451613,0.030866709677419356,0.04583870967741935,9.451612903225806,45.12903225806452,8.456698500000002,18.70806451612903,12.693548387096774,17.338709677419356,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2018-09-30,0.25000773333333337,0.35333333333333344,5.883333333333334,3.95,1.0701961500000001,4.331666666666667,10.35,5.366666666666666,0.023239166666666665,0.03606666666666668,9.0,33.833333333333336,8.55012295,18.64333333333333,15.983333333333333,17.15,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2018-10-31,0.29538895000000004,0.4716666666666668,6.133333333333334,5.383333333333334,2.3273201500000003,9.081666666666669,11.25,12.35,0.02454356666666667,0.03853333333333334,10.066666666666666,35.666666666666664,10.205236466666666,22.60166666666667,15.116666666666667,20.883333333333333,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2018-11-30,0.35193054999999995,0.55,8.425,6.275,1.440983975,5.557500000000001,10.75,7.275,0.0182987,0.02880000000000001,11.15,26.55,9.819531549999997,20.5925,14.55,18.9,33.547233899999995,-86.81815030000001
Alabama,Jefferson,2018-12-31,0.33540524,0.546,6.7,6.22,2.8977900000000005,10.544,11.28,14.48,0.01679304,0.023680000000000014,11.84,21.96,10.0573169,19.334,14.66,17.7,33.54723390000001,-86.81815030000001
Alabama,Jefferson,2019-01-31,0.42397228846153834,0.5942307692307692,7.346153846153846,6.865384615384615,5.098260115384615,15.223076923076926,12.115384615384615,20.884615384615383,0.020554538461538464,0.029153846153846173,11.73076923076923,26.923076923076923,12.285175442307693,23.39807692307693,14.807692307692308,21.576923076923077,33.54723390000001,-86.81815030000001
Alabama,Jefferson,2019-02-28,0.37634784000000004,0.544,7.74,6.24,1.96187484,7.087999999999999,11.76,9.28,0.0218442,0.030080000000000013,12.24,27.84,10.690388,21.976000000000003,13.36,20.2,33.54723390000001,-86.81815030000001
Alabama,Jefferson,2019-03-31,0.3579659038461539,0.48846153846153845,6.230769230769231,5.730769230769231,2.0954396730769234,7.115384615384615,9.942307692307692,9.442307692307692,0.03396153846153846,0.04342307692307693,11.115384615384615,41.5,10.394969711538463,22.676923076923078,11.673076923076923,20.96153846153846,33.54723390000001,-86.81815030000001
Alabama,Jefferson,2019-04-30,0.3166008833333334,0.4483333333333333,6.483333333333333,5.2,2.2621988,8.181666666666667,10.766666666666667,11.0,0.033855366666666664,0.04803333333333335,9.866666666666667,46.43333333333333,11.249277783333334,28.03833333333333,12.85,26.066666666666666,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2019-05-31,0.3150676,0.46,6.9,5.316666666666666,2.2180562,7.868333333333334,11.233333333333333,10.566666666666666,0.02960003333333333,0.044666666666666674,9.866666666666667,42.9,10.200912033333335,25.60333333333334,13.016666666666667,23.75,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2019-06-30,0.3084767142857143,0.4124999999999999,5.928571428571429,4.696428571428571,1.1176321607142858,3.9928571428571416,10.0,4.982142857142857,0.028950499999999994,0.0420357142857143,9.5,42.785714285714285,8.704485410714286,20.755357142857147,13.732142857142858,19.160714285714285,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2019-07-31,0.3940748225806452,0.5032258064516129,6.016129032258065,5.838709677419355,0.7660420483870966,3.2161290322580642,12.64516129032258,3.9193548387096775,0.026800806451612903,0.0398709677419355,9.483870967741936,39.96774193548387,9.171031274193547,20.91129032258064,12.048387096774194,19.225806451612904,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2019-08-31,0.39876675,0.5555555555555556,7.444444444444445,6.416666666666667,1.0075981388888886,4.363888888888891,8.972222222222221,5.611111111111111,0.02623855555555556,0.04283333333333334,8.944444444444445,44.27777777777778,11.085989277777777,24.14722222222222,14.805555555555555,22.36111111111111,33.547233899999995,-86.81815030000001
Alabama,Jefferson,2019-09-30,0.31822925,0.475,8.125,5.625,2.2073809375,7.906250000000001,13.9375,10.5,0.033398125,0.05925,9.125,66.875,17.535642312500002,39.793749999999996,14.4375,37.25,33.54723389999999,-86.81815029999997
Alabama,Jefferson,2019-10-31,0.4598039411764706,0.5352941176470589,5.9411764705882355,6.352941176470588,1.3963859117647062,5.238235294117646,9.941176470588236,6.764705882352941,0.03259682352941176,0.04164705882352942,9.588235294117647,44.411764705882355,10.762651852941175,23.92058823529412,13.441176470588236,22.029411764705884,33.54723389999999,-86.8181503
Alabama,Jefferson,2019-11-30,0.42490644642857145,0.6089285714285715,6.785714285714286,6.946428571428571,1.7239186964285715,6.4142857142857155,10.517857142857142,8.5,0.022269000000000004,0.03635714285714287,9.428571428571429,33.607142857142854,15.403904589285714,29.19285714285715,15.642857142857142,27.142857142857142,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2019-12-31,0.31312280645161283,0.4677419354838709,6.612903225806452,5.241935483870968,1.5098783225806451,5.01451612903226,10.919354838709678,6.5,0.025202483870967744,0.0340967741935484,11.03225806451613,31.483870967741936,11.654530451612903,22.26612903225806,12.338709677419354,20.596774193548388,33.54723390000001,-86.81815030000003
Alabama,Jefferson,2020-01-31,0.34235593333333336,0.5166666666666666,7.433333333333334,5.85,0.9849555666666665,2.5633333333333335,8.633333333333333,2.933333333333333,0.024297166666666665,0.03216666666666669,10.9,29.766666666666666,12.840433783333333,24.781666666666663,14.366666666666667,22.966666666666665,33.54723390000001,-86.81815030000003
Alaska,Fairbanks North Star ,2017-01-31,0.7178070333333334,1.0633333333333332,11.4,12.266666666666667,13.126225833333336,22.336666666666666,10.6,31.2,0.005811800000000001,0.009066666666666667,11.266666666666667,8.5,27.521174200000008,39.583333333333336,12.866666666666667,36.93333333333333,64.84569000000005,-147.727413
Alaska,Fairbanks North Star ,2017-02-28,1.0553571428571429,1.5428571428571427,8.142857142857142,17.714285714285715,16.143064142857146,25.442857142857147,8.714285714285714,35.285714285714285,0.006630571428571428,0.007857142857142858,9.571428571428571,7.285714285714286,34.31677485714286,45.22857142857142,11.857142857142858,42.285714285714285,64.84568999999999,-147.72741299999993
Alaska,Fairbanks North Star ,2017-04-30,0.18763223809523813,0.25714285714285723,6.095238095238095,2.761904761904762,2.974035047619048,9.585714285714287,6.190476190476191,13.047619047619047,0.03561795238095239,0.04309523809523811,10.285714285714286,39.95238095238095,6.680844047619049,20.97142857142857,8.380952380952381,19.285714285714285,64.84569000000002,-147.727413
Alaska,Fairbanks North Star ,2017-05-31,0.21116887500000003,0.24999999999999997,3.75,2.5,1.3203515416666667,3.320833333333333,6.5,4.083333333333333,0.030593708333333334,0.038666666666666676,10.958333333333334,35.75,4.265291708333334,12.316666666666665,9.708333333333334,10.958333333333334,64.84569000000003,-147.72741300000004
Alaska,Fairbanks North Star ,2017-06-30,0.13909417391304355,0.16521739130434784,3.217391304347826,1.6521739130434783,2.026619956521739,4.5,11.26086956521739,5.782608695652174,0.027271521739130437,0.032956521739130454,11.434782608695652,30.434782608695652,3.059346913043478,9.147826086956522,10.26086956521739,8.26086956521739,64.84569000000002,-147.72741300000004
